-75.16084721,39.98460703
-118.53358114,34.17012186
3.48022333,6.42484074
-70.2389031,44.0853372
141.35015764,42.55955017
57.4788292,-20.1808408
0.56610114,50.87030083
57.4788175,-20.1807941
-89.79091535,35.22692767
31.1734,48.3829
37.6151,55.7569
-0.12133,51.535
-0.188076,5.5584707
-71.05670166,42.35863113
-71.05670166,42.35863113
-87.62626724,41.88804564
-75.16082836,39.98454616
-97.74497868,30.40101724
-82.99323055,39.94858973
23.7084437,49.4131227
-8.1887126,52.25366804
-77.00775286,38.90039275
38.75246333,47.81527833
-77.96383505,25.84613989
28.0495983,-26.170914
-84.5720802,42.6676004
-79.71590982,43.63379945
-1.5918357,53.8301748
-97.94050829,29.88869446
-79.5189233,43.6337256
-85.98838981,41.90905275
-84.76796342,43.59015687
26.25027574,50.58700397
1.15115635,52.06051111
-75.99495577,36.8503315
-84.13636478,40.77154962
-97.72524669,31.0957225
-66.08530734,18.36952417
50.59144666,26.22768054
28.023193,-26.1414687
-85.9881546,41.90900553
-122.39338933,37.79204242
31.1734,48.3829
31.1734,48.3829
37.6151,55.7569
31.1734,48.3829
-157.9798399,21.3975197
-73.74053646,41.15822173
-92.3801708,40.9849192
-114.66799954,32.69142594
-86.79477294,36.13398011
37.72803975,55.79680909
38.75246333,47.81527833
-1.79174784,52.49031968
-75.0533571,40.0298384
-76.94002942,39.90655814
-157.9798434,21.3975303
13.40876705,52.54783868
2.35624593,48.85689738
37.5201674,55.80679645
-76.98305184,39.88729959
-81.69671881,25.94052204
-122.16929642,47.61342213
37.80384261,48.00379721
-46.83892248,-23.34295057
-77.0430809,38.89784677
-77.0213085,38.8989523
37.7931292,48.0047192
31.57864191,-24.96956196
-118.38829572,33.84424477
23.933148,49.8771437
-8.80308777,53.2566179
-78.45640937,42.33703019
-77.04338775,38.89782026
-82.359299,31.222019
37.61204306,55.75385621
-78.4567624,42.33713198
37.61204306,55.75385621
-63.60797769,44.70736583
-75.17528563,39.91885628
37.61204306,55.75385621
-78.45631503,42.33692497
37.61204306,55.75385621
-102.32059498,31.88175372
37.61204306,55.75385621
37.61204306,55.75385621
4.4989713,7.8207267
73.5072523,4.1784494
27.9061369,-26.1214288
37.61204306,55.75385621
-104.97724167,39.73955333
39.1897063,21.51458888
37.61204306,55.75385621
-72.2057576,7.7697649
37.61204306,55.75385621
-78.45635337,42.33700452
7.4879,9.02998
-0.2028375,5.573835
37.61204306,55.75385621
-135.098022,60.737949
37.61204306,55.75385621
-78.45635815,42.336912
37.61204306,55.75385621
-77.0353254,38.90362928
37.61204306,55.75385621
37.61204306,55.75385621
37.61204306,55.75385621
-2.98692611,53.40787737
-78.45690056,42.33715955
37.61204306,55.75385621
37.61204306,55.75385621
-82.38674818,27.05855817
-83.76255821,42.52526545
-0.14013308,50.82484134
31.2525975,29.9559741
-3.02912742,53.81239594
6.07961,46.1379
-95.05372208,29.53305407
-87.68200383,41.89735634
-78.45680721,42.33713963
2.25378078,41.93387727
-95.69282466,39.05645662
-74.11987508,41.3412812
-99.181766,19.364656
-74.10910576,41.35658421
37.52025533,55.80673895
-78.4560993,42.33709527
-93.64742244,41.58992108
37.61204306,55.75385621
-0.9086895,51.70087758
-84.52746156,39.12494365
7.44630047,9.0197821
37.5828682,55.66666769
-1.1475377,52.9487576
31.1734,48.3829
7.43836951,9.07302128
37.6151,55.7569
13.52395929,52.3963964
-2.87357218,53.47130807
145.859314,-6.65619
-2.2246631,53.494692
37.5760727,55.67955559
31.9184843,-25.8913451
35.40096006,33.5090672
-74.00624189,40.75177632
-2.28560513,53.72513497
-122.26804064,37.87897461
-84.52647001,37.98637946
-81.55183648,28.37381033
-84.56432078,38.18845674
-6.482026,53.318542
-77.21717318,38.92866477
-6.48198,53.318542
0.4659999,51.5724939
0.460151,51.5746393
-122.26779337,37.87925512
116.1532245,6.0563218
-81.20708404,35.33437653
135.76792052,34.98925241
-0.20982957,51.34142897
-73.91076403,40.88047489
37.7931157,48.0047047
-93.09740298,31.78423596
31.1734,48.3829
37.6151,55.7569
-84.51743708,39.13173294
-0.48831627,50.80595305
4.59727,8.48616
-79.02726346,43.85566435
-81.24494167,42.9833427
-76.48664412,38.97775093
-84.52746156,39.12494365
-122.71166325,38.44165705
-84.7545329,41.7506642
-87.92801797,41.79883182
-81.48509446,28.44922179
-117.31215522,47.64946285
34.96398684,48.5193198
-77.0839048,38.7564759
-122.66205866,45.57772371
7.48772,9.03013
37.7930963,48.0047147
-111.6550459,40.2369962
-84.70751871,38.98018405
-78.5787974,35.8497285
-79.3712723,43.6620335
-121.9635821,37.2331577
6.95518,50.941662
-117.06460594,32.75299393
-112.900259,49.706356
172.64467345,-43.53171607
-1.5230967,52.2770489
-84.4941,38.0486
37.7910309,55.81250474
-80.13370159,40.67775705
2.806934,48.3789651
-105.93665022,35.68934603
-0.68954165,51.82171677
-77.35455101,35.60267013
-77.35451008,35.60271667
-25.66857,37.73962
-119.62481792,36.33575044
-98.33491649,29.55971138
31.1734,48.3829
31.3806092,30.0528937
37.4505893,55.8237218
-122.71166325,38.44165705
-71.412,41.8239
-84.14439346,34.06667723
-76.48652343,38.97779377
34.09310321,44.94907079
-87.3964737,46.5448901
-21.60468878,64.06968511
-0.08592914,51.62370653
-82.30925029,28.17711071
-3.58066475,50.4396685
-80.11536257,26.0178286
-118.38832871,33.8440505
21.01311537,52.22950462
0.00870995,50.87257152
-98.33486817,29.55979064
-124.08771946,43.98287779
-71.33187756,41.46984162
-83.28296274,39.89155871
37.7930923,48.0047112
31.1734,48.3829
37.8,48.0
37.6151,55.7569
-73.4277,40.8711
-95.5642558,30.2150754
11.2478385,43.7912902
-80.11543022,26.01741605
-2.08073469,51.90459156
-122.26918701,37.87216767
37.8231823,55.7082836
-2.357,52.8137
-82.75076961,39.88914042
-46.6418031,-23.5747898
-117.02764853,32.78025296
-84.46457324,33.89738183
-117.18966099,32.77149365
-122.26968401,37.87052328
23.72465659,37.98386775
-98.33489647,29.55988488
